Customer ID,Loan Sanction Amount (USD)
C-3002,24986.762
C-2649,-254.36871
C-35775,26764.541
C-13798,45103.734
C-33316,109471.77
C-48275,-252.63174
C-37613,118513.05
C-23035,1021.7104
C-3310,7336.8457
C-17525,66876.74
C-4839,17635.328
C-15861,116025.77
C-32745,14627.073
C-41651,54423.094
C-10419,18836.854
C-5691,109505.94
C-4237,57131.14
C-7943,32570.848
C-48186,1275.4227
C-47124,359.2362
C-44247,86017.76
C-29184,40248.53
C-27106,18130.178
C-1804,22800.365
C-47120,47303.97
C-45106,16197.047
C-21304,9095.02
C-44339,57716.168
C-37349,50643.73
C-31321,32253.656
C-47919,62062.15
C-4317,28416.227
C-6670,147.861
C-9367,119735.03
C-25510,80885.836
C-40096,21991.01
C-10669,33785.906
C-5319,129506.52
C-4318,23972.424
C-19339,48907.84
C-31777,55597.254
C-29966,110731.73
C-26994,56576.637
C-3929,30906.459
C-15794,113423.17
C-18548,13650.417
C-4751,70804.04
C-17504,60708.5
C-45118,116306.43
C-49690,67373.74
C-19852,86712.31
C-22045,162401
C-42941,-762.66833
C-33509,20177.582
C-14837,27743.984
C-45486,9039.905
C-8808,35684.883
C-14376,44673.98
C-1068,50322.69
C-8294,24553.518
C-40272,66163.06
C-48657,87038.94
C-37512,103201.06
C-32969,100836.44
C-48333,55801.496
C-13263,36096.004
C-8777,79049.805
C-8019,60005.684
C-43155,106432.23
C-10537,43480.754
C-35837,43737.246
C-15291,71996.6
C-49185,56399.24
C-17483,128.6892
C-1244,51249.742
C-32938,17989.994
C-43632,22072.988
C-793,30102.582
C-40262,63.039585
C-7725,72435.83
C-43053,-112.42258
C-5757,34060.67
C-32537,24682.158
C-22896,69875.29
C-950,86774.57
C-26409,94620.06
C-7296,30911.23
C-32521,167965.56
C-16695,86337.67
C-10274,13130.901
C-1840,14.69298
C-45431,82024.79
C-25697,138.41904
C-19725,25990.225
C-27954,16510.387
C-26657,28221.186
C-30914,33.29386
C-26825,57841.293
C-2899,32343.96
C-31682,71773.83
C-13811,39690.188
C-4337,31706.639
C-6379,107313.5
C-17308,-109.90937
C-47992,36194.31
C-2169,41369
C-33454,74207.17
C-5799,11691.006
C-6103,48166.91
C-49435,33912.258
C-41131,24953.953
C-18937,76097.31
C-38889,66.73039
C-47539,37303.78
C-1026,74818.72
C-24071,21029.229
C-27694,155553.61
C-31518,28.086262
C-34635,35533.28
C-31358,98940.91
C-9956,156524.34
C-45804,1614.9552
C-20655,93.2778
C-9343,97457.82
C-19125,79781.25
C-19181,31033.922
C-7674,49055.85
C-41130,97814.25
C-18677,50275.277
C-13630,23284.268
C-37626,107975.49
C-27892,31279.64
C-42564,-1261.6216
C-23353,31784.148
C-18866,38638.45
C-32130,29982.936
C-24545,39.570896
C-48034,44319.06
C-11371,85944.875
C-1645,44168.336
C-35327,25488.127
C-26012,61722.523
C-15222,38661.73
C-49265,58.65928
C-11487,49979.484
C-14689,1082.4619
C-47385,496.98502
C-45749,56845.156
C-18325,107648.86
C-12000,22649.432
C-18372,56948.777
C-42579,31199.367
C-4546,58215.184
C-22795,30607.709
C-7976,22644.924
C-8646,38685.51
C-5589,63028.93
C-49897,27546.115
C-15409,58343.332
C-23080,79570.21
C-22520,61629.523
C-12465,44345.957
C-28253,36661.59
C-1851,41123.18
C-10540,29451.797
C-30297,143333.94
C-24845,15711.32
C-33370,60.328537
C-48643,48840.05
C-30564,31963.465
C-2277,187.4112
C-47596,97668.99
C-30119,77689.06
C-33415,42563.137
C-41944,1114.8331
C-17911,102879.14
C-40171,36027.77
C-38832,30677.215
C-19252,21141.615
C-45276,8322.902
C-39142,132920.83
C-4404,123151.05
C-16907,31689.297
C-47861,773.613
C-38533,665.10284
C-36508,24829.72
C-20766,81532.836
C-8190,86890.7
C-34128,126934.055
C-11776,90786.055
C-34191,33238.152
C-40720,72842.516
C-2874,174.02771
C-11566,29106.432
C-8804,47225.312
C-15775,14688.323
C-23624,58434.78
C-12756,70482.53
C-22101,33286.32
C-40643,104628.836
C-2969,127879.305
C-2646,49934.098
C-10410,23378.463
C-23870,60250.03
C-19796,64813.57
C-45959,74.594185
C-28912,117322.72
C-7781,67.29676
C-35891,51110.59
C-22959,27779.998
C-9059,98202.21
C-28690,111394.21
C-8606,53799.906
C-24885,-15.4976225
C-18964,133127.92
C-43143,62.34441
C-8785,36940.348
C-22205,40997.695
C-40859,34682.367
C-8249,51466.633
C-25517,45935.92
C-49350,1328.2788
C-23909,169377.06
C-22258,171.47896
C-29979,19723.803
C-23277,35441.367
C-42727,89223.92
C-5619,41854.777
C-13371,137146.66
C-26182,38162.336
C-7737,-26.969284
C-34606,206.37459
C-28332,11988.184
C-5703,22825.451
C-44358,79756.84
C-37073,63.99709
C-17027,73.47396
C-10833,81831.95
C-25907,49342.223
C-5601,44933.64
C-20627,67.95272
C-47524,16189.761
C-10257,46537.55
C-9091,90008.07
C-6416,130.32301
C-14034,17556.637
C-23121,28754.29
C-46156,185.89578
C-37048,14161.225
C-29188,31682.553
C-19005,51836.504
C-6750,26743.023
C-12407,103938.94
C-28428,72104.83
C-35523,40186.367
C-5669,45440.25
C-27850,106978.35
C-44867,47.929058
C-49810,-1976.3727
C-30087,102198.414
C-12817,22800.53
C-31155,41376.25
C-9440,36411.535
C-10887,19082.658
C-21696,45025.98
C-9756,75690.164
C-36872,40408.39
C-4901,56179.203
C-8032,247.66846
C-43178,41946.617
C-956,75684.17
C-28856,137.84882
C-24279,17410.89
C-49774,10908.423
C-28563,254401.56
C-1947,10065.16
C-14589,103112.43
C-45509,803.40576
C-45326,44940.9
C-10770,27255.824
C-25174,166696.28
C-49724,77140.51
C-6277,26665.008
C-19056,49383.637
C-19079,101159.71
C-9822,52.33892
C-30985,25001.766
C-34352,43604.77
C-41464,62427.246
C-32790,19662.81
C-25608,136838.2
C-26035,83385.87
C-31139,20872.105
C-25068,19433.021
C-6889,24248.89
C-5926,67.19378
C-33355,63596.54
C-4824,35567.67
C-43923,82250.15
C-10011,160580.88
C-9131,93250.586
C-40496,1855.1597
C-44931,253.71185
C-5510,76904.234
C-5068,30102.643
C-19839,45232.438
C-43344,-3266.7334
C-18586,21186.295
C-20176,11581.481
C-2193,54452.04
C-2234,49844.08
C-24524,14799.916
C-28202,63716.8
C-40860,40129.06
C-34366,57714.383
C-40789,54060.062
C-11783,54833.84
C-47774,29082.875
C-27016,20623.758
C-28092,29.715199
C-13660,154884.9
C-15494,18654.988
C-9300,56570.707
C-41758,-376.7554
C-39820,48633.613
C-4140,21460.998
C-9368,15620.203
C-38967,21555.691
C-24343,187196.98
C-42519,58434.742
C-42543,108245.305
C-17374,95042.67
C-47526,63.66528
C-7366,7959.643
C-21139,48940.22
C-34509,5068.0034
C-36289,2927.5942
C-14866,103087.96
C-12603,70315.586
C-17925,60713.52
C-21683,43150.082
C-18130,21981.604
C-12431,98944
C-1731,25881.578
C-41661,1131.166
C-23682,39693.562
C-18553,134071.2
C-12819,31170.416
C-38153,30159.87
C-48354,70275.14
C-43544,388.0894
C-41958,151.91014
C-7172,41981.504
C-44514,3321.6082
C-2861,47363.035
C-36311,17058.514
C-49678,60128.082
C-19160,63021.367
C-4643,8769.112
C-17333,26073.227
C-2749,13426.091
C-40599,85521.58
C-42806,20548.773
C-47653,34748.605
C-8051,66497.41
C-4573,223.47691
C-6474,168.07712
C-38169,46018.887
C-8227,23952.99
C-32926,18046.258
C-1276,36060.938
C-15430,5422.716
C-26540,64830.83
C-26874,92055.33
C-21766,84346.78
C-24059,74152.75
C-32895,80218.195
C-10622,174306.25
C-6128,5630.4976
C-8732,90242.96
C-12924,14329.474
C-39062,69871.15
C-15493,115347.34
C-11443,101311.75
C-47701,31202.656
C-42902,123755.984
C-31961,27055.863
C-11170,48265.73
C-13078,29358.357
C-43234,401.05197
C-11375,19243.873
C-26575,98127.76
C-38445,13926.735
C-49913,1.131237
C-17373,35813.95
C-15388,72775.445
C-21287,73801.805
C-10027,40196.797
C-185,44429.59
C-38301,25796.781
C-43509,43770.645
C-36077,46082.2
C-14304,28604.47
C-41605,-459.0617
C-48684,105193.734
C-49866,70182.17
C-29683,4121.3374
C-32060,92003.58
C-8665,41062.074
C-40854,53431.594
C-16097,28889.025
C-3049,142.32469
C-3430,26666.727
C-16492,60247.887
C-34038,65073.04
C-15450,22652.775
C-6734,10408.537
C-24506,15210.649
C-22083,61.077663
C-16135,23540.004
C-29857,16287.681
C-46035,1376.3752
C-43969,20044.822
C-30727,51463.81
C-28707,42675.684
C-17325,105583.31
C-4740,41075.883
C-26392,433.65228
C-49506,466.64163
C-23097,21808.666
C-7838,-47.576405
C-25807,96225.31
C-22758,101016.52
C-13594,111571.875
C-28068,117591.2
C-5760,69308.484
C-15152,4705.837
C-8257,32341.771
C-43363,-13.771486
C-3285,137.42088
C-11221,47848.957
C-12768,39828.77
C-40230,47289.23
C-5599,45954.773
C-34877,43598.734
C-18119,126756.59
C-44042,28674.965
C-13296,81.99825
C-37969,28140.852
C-47828,59.767475
C-21923,37147.125
C-8736,38868.484
C-37732,29361.082
C-21954,60644.363
C-27278,56816.18
C-16100,144.8935
C-13919,76773.055
C-5303,31785.656
C-34004,50284.316
C-29068,43030.402
C-30763,78353.836
C-6292,36319.516
C-19645,186956.73
C-14478,78.2061
C-1145,8891.05
C-11827,89198.44
C-49892,-146.65463
C-1262,44429.785
C-3566,134.02425
C-48842,96651.75
C-16262,67182.36
C-22259,13473.851
C-48704,463.02554
C-27910,127.97219
C-15813,70.98582
C-36823,67995.77
C-2714,12839.901
C-32449,19946.152
C-36325,18073.246
C-10517,35915.652
C-16842,43741.69
C-7020,30949.39
C-11728,73526.055
C-38121,247.99666
C-4373,14637.836
C-7239,42373.113
C-40440,57021.81
C-2692,62266.496
C-4216,108604.74
C-32562,29228.465
C-33255,80963.3
C-36244,49300.7
C-32394,107661.16
C-18718,11344.392
C-48672,28085.887
C-1301,103993.336
C-43299,76934.88
C-44393,67390.27
C-43542,852.2507
C-26080,28969.309
C-44294,121.43849
C-28896,76244.27
C-23704,66845.45
C-26651,98141.055
C-5023,31150.154
C-46806,280.36737
C-12259,64891.02
C-44882,71572.695
C-3182,58626.22
C-24831,28035.86
C-49547,32914.914
C-20713,199.25725
C-9238,16499.81
C-30031,49468.324
C-33242,44838.117
C-42589,41596.125
C-22919,116.446724
C-31875,35682.484
C-40492,75008.49
C-33275,42582.207
C-45764,85044.445
C-37517,88836.94
C-44296,76002.164
C-31148,44523.07
C-29114,79.79393
C-1313,32381.816
C-25568,85198.77
C-21426,63688.61
C-14140,56816.598
C-20886,28999.742
C-33302,57.558468
C-8948,62040.758
C-30367,19992.748
C-46914,27657.438
C-22704,37675.95
C-23569,94056.945
C-42215,-819.33484
C-8893,28867.57
C-15256,45395.688
C-46181,557.11584
C-48838,303.84647
C-20323,41400.02
C-2569,83296.11
C-35745,-379.3117
C-9173,19376.82
C-14390,27900.832
C-41887,-196.65294
C-23863,9866.86
C-2583,44373.746
C-4829,38764.65
C-20849,37938.965
C-22047,18016.895
C-45403,-5607.6396
C-46121,112053.55
C-41247,23253.025
C-9252,33428.508
C-31235,94.24907
C-15462,59298.51
C-19954,24331.195
C-41716,107.18251
C-3259,60674.53
C-34031,21756.31
C-28374,37549.914
C-8758,79826.125
C-34000,24202.96
C-25084,15.0685005
C-48041,31169.201
C-1953,61334.31
C-9848,42274.82
C-12698,48594.69
C-23113,23719.664
C-42107,465.98804
C-19462,28655.383
C-13984,60262.555
C-19569,25999.297
C-41503,55.137104
C-40118,14361.229
C-20199,34801.895
C-39106,100390.91
C-10999,25968.332
C-26109,79529.58
C-48139,104.59586
C-30127,28849.615
C-29067,94950.56
C-31918,30680.438
C-48942,144.40407
C-40385,33239.695
C-8716,50282.19
C-1163,49895.523
C-9084,67656.61
C-16587,62325.31
C-43179,-181.13036
C-27546,42746.152
C-42522,110989.375
C-40244,53126.215
C-26473,24605.832
C-4847,95724.44
C-39685,34.079895
C-31526,65.78488
C-29902,16951.373
C-27394,114637.92
C-44467,37.156784
C-16042,29437.645
C-34708,86079.836
C-40019,95418.88
C-18430,67.79276
C-17655,30978.277
C-10936,69007.31
C-40113,69473.21
C-25016,7442.807
C-43047,2138.9617
C-20169,29358.363
C-6770,25991.074
C-34478,170205.61
C-5030,15.221304
C-45009,12807.218
C-38201,146.20703
C-8681,33797.88
C-1813,27848.885
C-23497,143.72334
C-30489,45660.305
C-19081,69125.44
C-6140,26752.664
C-28403,15758.012
C-10320,10.936027
C-29827,62353.344
C-5411,10.899334
C-41756,404.94794
C-16016,26034.057
C-46635,556.11304
C-29056,63298.016
C-20860,54779.46
C-20073,49450.74
C-31048,52924.754
C-34492,43786.36
C-28990,107.77586
C-3739,40259.258
C-39296,155614.72
C-36166,39441.785
C-46576,105.00741
C-14205,33.048855
C-22757,68.157
C-44740,747.8264
C-17342,32748.521
C-49089,44021.02
C-9040,43699.957
C-32994,85333.52
C-28309,53868.44
C-42329,32158.574
C-58,34359.516
C-33568,47791.637
C-22856,53618.805
C-6257,12.436769
C-21096,29718.607
C-9193,87877.414
C-45971,72.59066
C-27395,26357.004
C-32762,68963.91
C-10573,13166.912
C-13608,67124.47
C-34298,59196.832
C-11113,29236.574
C-6189,86592.45
C-8477,43345.758
C-10056,25233.588
C-47166,1878.2616
C-3625,30127.506
C-16113,22767.72
C-7291,41276.938
C-48284,92147.766
C-2629,56931.227
C-18503,114702.18
C-24072,19913.871
C-25858,90683.08
C-31232,59663.54
C-20523,80969.984
C-24307,85.00741
C-36770,123085.625
C-14788,21584.34
C-38016,15783.659
C-15733,52.905003
C-37589,82121.71
C-33230,25404.605
C-36700,18273.059
C-2859,71.12346
C-30324,101296.016
C-28653,61831.715
C-10666,124895.6
C-48902,53950.95
C-28435,68378.31
C-4159,23793.264
C-23496,29131.184
C-7456,64983.1
C-15632,144693.25
C-17370,44735.61
C-14347,25.524956
C-38403,343.0619
C-49563,233.12292
C-16500,59754.84
C-49787,46660.84
C-19719,75809.5
C-47381,423.6308
C-45573,13252.334
C-39021,85595.33
C-36044,36970.1
C-45885,348.06714
C-19497,99205.05
C-27415,143231.27
C-30257,92300.75
C-11455,8129.129
C-22672,182.47821
C-43982,77045.734
C-33632,63578.89
C-26101,103031.28
C-29753,55569.11
C-37802,46555.5
C-49214,93964.82
C-8360,107532.164
C-34730,40421.61
C-15385,18.695686
C-12009,107996.664
C-5494,61037.746
C-18737,26804.15
C-48493,28450.268
C-7745,81879.53
C-48893,73614.72
C-45712,39613.24
C-16773,19109.13
C-377,69.64452
C-46760,439.4055
C-36439,10504.472
C-17581,39966.94
C-21853,17991.115
C-24162,70813.31
C-23431,104.24232
C-15136,45535.137
C-8173,122657.35
C-20067,38159.42
C-26726,118964.75
C-29254,67848.68
C-7989,50510.957
C-12558,46088.6
C-30641,39006.867
C-46585,36.49596
C-16253,18790.172
C-40980,92382.16
C-14151,88092.06
C-32035,75326.65
C-8996,49225.566
C-27943,12195.673
C-5083,52515.117
C-48849,34414.49
C-34235,201983.33
C-1073,109920.64
C-48455,11188.594
C-12471,92306.98
C-47301,-686.90393
C-46482,26798.895
C-21486,95495.26
C-2746,53456.51
C-6737,50586.266
C-44345,51.158054
C-1124,91213.125
C-27602,142657.33
C-47814,80789.83
C-39662,48719.77
C-30803,83585.98
C-4386,6.0921645
C-36021,142.3212
C-35944,45721.33
C-29139,143766.55
C-1458,82.69441
C-37186,60587.863
C-10144,24955.586
C-2486,92863.19
C-15258,77.67116
C-43004,86098.78
C-45626,119.23548
C-34459,24842.229
C-44020,625.18024
C-33815,29668.08
C-9817,54942
C-40758,25760.584
C-19261,41.382847
C-16250,53824.137
C-12112,37136.62
C-40081,133501.14
C-14169,82901.05
C-40753,95263.945
C-21075,80905.04
C-209,105538.82
C-28723,16869.52
C-8384,14046.306
C-24710,60599.406
C-10815,18821.531
C-48481,16369.157
C-25158,48163.184
C-16452,35180.562
C-18033,47079.832
C-7120,-56.25806
C-21479,48544.69
C-33978,78701.555
C-19024,36100.723
C-12092,92393.586
C-29058,13943.381
C-6294,14621.68
C-45783,-133.76341
C-25788,14831.713
C-17452,35177.766
C-32973,64021.105
C-37672,158546.95
C-37335,61143.01
C-34136,6448.0386
C-43061,134.90642
C-26811,20079.87
C-7378,108346.984
C-13862,42873.81
C-21747,67508.93
C-7236,7988.1724
C-12310,64397.543
C-24609,34770.426
C-4881,157900.97
C-16144,61762.348
C-4166,43034.312
C-10245,47010.027
C-7703,28328.258
C-44076,191.46463
C-36028,109174.62
C-45994,35788.547
C-26860,36939.113
C-45381,0.57645386
C-32101,105387.14
C-45650,55734.95
C-6529,97664.164
C-3249,128436.48
C-14501,25505.385
C-47482,1870.9451
C-9265,17427.7
C-13907,10316.5205
C-31288,23580.666
C-21128,20055.855
C-31000,10293.644
C-33830,45526.89
C-5806,11302.15
C-28960,66.36248
C-14102,176020.66
C-2002,60043.617
C-38928,27658.623
C-39637,55495.47
C-11868,184552.5
C-22410,53.144424
C-24637,-381.46667
C-19825,53919.38
C-21363,71214.73
C-18787,64107.906
C-28311,63495.984
C-19240,36289.63
C-2256,46454.492
C-13465,79660.73
C-41161,22267.049
C-35320,103947.77
C-2557,105460.47
C-11901,79751.04
C-13707,120.80107
C-4691,28127.031
C-4948,113976.6
C-35013,39.2257
C-25560,53298.336
C-15549,48865.906
C-17882,23026.592
C-48217,467.92664
C-5734,11364.147
C-13381,6731.7207
C-44831,-6.2884345
C-21453,92678.555
C-23931,112177.95
C-46714,121989.12
C-22735,110787.3
C-15846,36783.67
C-13910,97792.984
C-541,7301.604
C-23722,21095.867
C-23468,155.40036
C-12670,24951.346
C-31052,45349.125
C-47929,-563.53894
C-18679,79153.43
C-23467,84167.89
C-49976,194126.89
C-13841,42058
C-26539,141510.4
C-30850,20564.373
C-20498,20203.652
C-46865,1624.1959
C-31402,168848.69
C-42130,228771.08
C-30786,32256.758
C-31663,15793.707
C-38513,24655.703
C-15261,46744.98
C-38486,-32.40195
C-1267,150536.7
C-43362,930.22015
C-20821,49190.375
C-44201,933.6631
C-25502,29719.75
C-14087,51271.465
C-19974,54.41267
C-10683,83.00384
C-4117,14583.639
C-19200,45650.14
C-47276,92169.56
C-18041,59031.035
C-46686,46834.83
C-19372,89268.1
C-21338,41.66599
C-46659,42555.496
C-40708,68010.82
C-17376,54006.195
C-9635,35963.8
C-30329,41471.05
C-22794,75046.33
C-13945,15057.912
C-42021,49388.36
C-527,28016.645
C-32612,102116.71
C-40428,39693.562
C-8175,178280.77
C-25335,83582.086
C-36559,29949.645
C-34181,18513.418
C-49559,15319.381
C-27473,51932.723
C-20106,61187.676
C-43623,257.73688
C-11795,46234.48
C-26607,70747.33
C-26525,124536.32
C-23680,50294.82
C-5423,21672.617
C-16050,90529.66
C-38447,12778.869
C-15603,110068.086
C-49509,481.8146
C-25695,26637.914
C-25058,52582.05
C-26949,41923.95
C-27148,109676.75
C-43092,-867.785
C-183,124156.04
C-31036,35245.777
C-25122,-1068.7653
C-13491,55127.043
C-43972,114.64423
C-3330,119684.625
C-32302,36525.58
C-34102,100038.38
C-4632,20287.29
C-17897,9358.054
C-48972,-277.2554
C-32343,84993.71
C-45024,27232.357
C-819,137615.81
C-46967,-1474.6395
C-26832,156774.64
C-24818,45885.62
C-45461,227.82011
C-40987,24456.334
C-3610,23.800694
C-37574,60562.633
C-10490,82172.44
C-43755,15.312111
C-9457,106529.37
C-20468,31.291555
C-39647,330.3103
C-23024,167545.23
C-29074,46584.277
C-34896,25294.773
C-17689,85300.26
C-16146,69424.03
C-37020,29859.352
C-8307,18606.64
C-2134,8780.489
C-13904,45.745457
C-21181,20261.84
C-19484,14269.569
C-10745,44145.707
C-38407,-129.98598
C-25107,130292.75
C-38115,19592.361
C-24731,75246.4
C-106,80661.2
C-3281,25611.604
C-5520,61310.996
C-33562,26909.746
C-46361,106640.28
C-29222,48804.746
C-19041,40755.836
C-13258,47126.742
C-32177,30655.4
C-10266,319.2061
C-3894,55136.973
C-46377,70.30515
C-7106,93083.4
C-1850,83.55856
C-8353,57905.49
C-39289,35.96135
C-14761,36490.64
C-23984,52657.633
C-49865,377.9334
C-17972,12628.32
C-26328,34016.215
C-31589,48754.227
C-653,92500.46
C-37069,80055.37
C-46267,55.09817
C-46291,-102.30378
C-41904,2726.0422
C-37078,51481.875
C-38651,18724.955
C-9376,12649.028
C-16710,25739.404
C-27557,60072.387
C-4282,51633.285
C-3085,81679.7
C-12988,78858.414
C-26240,442.52682
C-31493,51649.445
C-39810,57838.8
C-36800,12912.197
C-9616,7560.837
C-7769,143336.73
C-3661,42435.215
C-29740,13876.769
C-35302,88381.43
C-18281,56096.887
C-1430,13030.11
C-21542,13452.857
C-11156,80.099396
C-23922,55219.35
C-46074,34510.16
C-13637,19555.266
C-9677,120886.85
C-26485,59825.87
C-4436,149851.98
C-13524,97966.516
C-6792,61054.098
C-31433,113798.47
C-33613,38336.81
C-42316,38.550972
